ID	Seed	Sample	pdockq	ppv	pdockq2	pae	plddt	ptm	iptm	ranking_score	correct_result
7ebo	1	3	0.5555710273316825	0.91629946	[0.25667773642425923, 0.25547035345154145]	[0.7884539959438449, 0.7874291089557239]	[83.07850746268657, 83.0855223880597]	0.85	0.78	0.8	1
7ebo	1	4	0.5660895534693278	0.92420274	[0.21522988137244575, 0.21445326450676738]	[0.768414090149631, 0.7682126900683859]	[81.4417142857143, 81.38628571428572]	0.84	0.79	0.8	1
7ebo	2	0	0.5704674335773189	0.92420274	[0.23942681780353536, 0.24780355627932762]	[0.7811592911288651, 0.7818352959564693]	[82.36070422535211, 83.02436619718311]	0.85	0.8	0.81	1
7ebo	2	1	0.583681715831664	0.93172991	[0.21183579884920375, 0.21377412129953807]	[0.764468065228826, 0.7643986970425114]	[81.52318181818183, 81.72469696969696]	0.86	0.8	0.81	1
7ebo	2	2	0.5750120105216094	0.92420274	[0.2256553442807756, 0.22766771741944972]	[0.7701710669058461, 0.7705465105142132]	[82.26256756756757, 82.4122972972973]	0.85	0.79	0.81	1
7ebo	2	3	0.5667912441633951	0.92420274	[0.300860608479625, 0.2965338207134961]	[0.8050791130549125, 0.8036613902579481]	[84.760625, 84.59390625]	0.85	0.79	0.8	1
7ebo	2	4	0.574060017240241	0.92420274	[0.23687035772595474, 0.23784068344062628]	[0.7787222832366338, 0.7791686681273113]	[82.38918918918918, 82.42918918918919]	0.85	0.78	0.8	1
7ebo	3	0	0.5904251395937596	0.93172991	[0.2854832022734505, 0.2816082569949413]	[0.7967994041875067, 0.7968723209233689]	[84.4920895522388, 84.18761194029851]	0.86	0.81	0.82	1
7ebo	3	1	0.5689434471635793	0.92420274	[0.2262828232369698, 0.22471584516304077]	[0.7763751156027837, 0.7759680634275723]	[81.66409090909092, 81.55954545454546]	0.86	0.81	0.82	1
7ebo	3	2	0.5799478905114406	0.92420274	[0.2626448469597695, 0.2650042191463718]	[0.7940184593097924, 0.7951083879801041]	[82.98658227848104, 83.06405063291139]	0.85	0.79	0.81	1
7ebo	3	3	0.5890057574348784	0.93172991	[0.261194263636311, 0.25954988454364275]	[0.7934134045668946, 0.7927239882576141]	[82.93138888888889, 82.86847222222224]	0.86	0.81	0.82	1
7ebo	3	4	0.5859176837271742	0.93172991	[0.2941445452080323, 0.2927736904520626]	[0.8073760828824438, 0.8078719192219553]	[84.02943661971834, 83.87690140845073]	0.86	0.82	0.83	1
7ebo	4	0	0.5911419091316913	0.93172991	[0.2327101844017066, 0.2331670285046909]	[0.778738322490253, 0.7804331678602362]	[82.01013513513514, 81.87364864864864]	0.86	0.81	0.82	1
7ebo	4	1	0.6024262124139682	0.9400192	[0.23422564836655743, 0.2357310142919624]	[0.7826117088032166, 0.7844534987442802]	[81.74164556962025, 81.68518987341773]	0.87	0.82	0.83	1
7ebo	4	2	0.6138382016419902	0.9400192	[0.24841237632881552, 0.24795527839597706]	[0.791302570570554, 0.7919943892917145]	[82.08305882352943, 81.97235294117648]	0.86	0.81	0.82	1
7ebo	4	3	0.5950469718912066	0.93172991	[0.2389899886892134, 0.23087941961932973]	[0.7858525922917973, 0.7845401975794147]	[81.83014492753625, 81.23710144927537]	0.87	0.82	0.83	1
7ebo	4	4	0.5764570968908251	0.92420274	[0.2967496868809196, 0.28455557450137337]	[0.8062618762949175, 0.8056112514325119]	[84.33686567164177, 83.49791044776119]	0.86	0.81	0.82	1
7ebo	5	0	0.5885028972561186	0.93172991	[0.21205209660305627, 0.21017223265809415]	[0.771281216578349, 0.7723995991320686]	[80.82458333333335, 80.52000000000001]	0.86	0.81	0.82	1
7ebo	5	1	0.5688664202057572	0.92420274	[0.30061028479672697, 0.2997790280799011]	[0.8058265750963775, 0.8075955627437087]	[84.66384615384615, 84.41815384615387]	0.86	0.8	0.81	1
7ebo	5	2	0.5908181620746595	0.93172991	[0.22924981837080607, 0.22916350616764095]	[0.7785001077595426, 0.779944518954411]	[81.71708333333332, 81.55777777777777]	0.87	0.82	0.83	1
7ebo	5	3	0.5827294776169338	0.92420274	[0.2564595142641179, 0.24489644767084812]	[0.7865290719882255, 0.7869873582690142]	[83.26356164383563, 82.22972602739726]	0.86	0.82	0.83	1
7ebo	5	4	0.5673811178680948	0.92420274	[0.21650190457705076, 0.2138818669134942]	[0.7680537115227147, 0.7685517432742041]	[81.60521739130435, 81.29376811594202]	0.85	0.8	0.81	1
7edc	1	0	0.6614244901358369	0.98128027	[0.876789498588504, 0.8745577101910356]	[0.9788728656626365, 0.9787568351718493]	[95.95456790123457, 95.86148148148149]	0.86	0.85	0.89	1
7edc	1	1	0.6674492188448492	0.98128027	[0.8818469881903747, 0.8810969854053797]	[0.9795583278066501, 0.9798975228890512]	[96.12493506493504, 96.05636363636364]	0.87	0.85	0.89	1
7edc	1	2	0.6624493692176192	0.98128027	[0.8722140122671027, 0.8699545774091911]	[0.9783495532153301, 0.9783010002051199]	[95.7919230769231, 95.69141025641026]	0.86	0.85	0.89	1
7edc	1	3	0.66085723784364	0.98128027	[0.8832015600171993, 0.8814352586201668]	[0.9795217783496728, 0.9794237772438297]	[96.192375, 96.11875]	0.86	0.86	0.89	1
7edc	1	4	0.6647782607082833	0.98128027	[0.8812039193770398, 0.8790253630011665]	[0.9798454447003205, 0.9797038048927948]	[96.06649999999999, 95.978]	0.87	0.86	0.9	1
7edc	2	0	0.6639155320674222	0.98128027	[0.8697050345399766, 0.8675083042846828]	[0.977055222888965, 0.9767488202463434]	[95.80179487179487, 95.7296153846154]	0.86	0.85	0.89	1
7edc	2	1	0.6695522233672335	0.98128027	[0.8801000996963401, 0.8783621534665422]	[0.9784821220867543, 0.9783807925541872]	[96.148375, 96.076625]	0.87	0.86	0.9	1
7edc	2	2	0.6649483353254335	0.98128027	[0.8857732791455397, 0.8844479476058785]	[0.9796308758032176, 0.9795850645213701]	[96.30315789473684, 96.24499999999999]	0.87	0.86	0.9	1
7edc	2	3	0.6500378337637703	0.96322524	[0.8758144379704547, 0.874014470585767]	[0.9782537037657186, 0.9781703722925222]	[95.96960526315792, 95.89355263157897]	0.86	0.85	0.89	1
7edc	2	4	0.6631154745431608	0.98128027	[0.8731701783412666, 0.8708752486972358]	[0.9775950587586764, 0.97732767149964]	[95.91051282051282, 95.82961538461537]	0.86	0.85	0.89	1
7edc	3	0	0.6674136486888184	0.98128027	[0.8793966096660315, 0.8767035176755411]	[0.979189016606991, 0.9786678314036186]	[96.04589743589743, 95.97064102564103]	0.87	0.86	0.9	1
7edc	3	1	0.6610867036566864	0.98128027	[0.8855297867139162, 0.8820988669469728]	[0.9801842851252947, 0.9795932134168983]	[96.23727272727274, 96.1333766233766]	0.87	0.86	0.9	1
7edc	3	2	0.6665174465995493	0.98128027	[0.8827246047860301, 0.88006271255419]	[0.9797118809617871, 0.9793022407353881]	[96.15121951219511, 96.0660975609756]	0.86	0.85	0.89	1
7edc	3	3	0.6645169170949534	0.98128027	[0.8893225849054068, 0.888907113145009]	[0.9809714047100744, 0.9812374197165259]	[96.33962025316455, 96.29379746835444]	0.87	0.86	0.9	1
7edc	3	4	0.6634639941839284	0.98128027	[0.8820452292178923, 0.8805760833936467]	[0.9792855361417457, 0.9792751934514009]	[96.16105263157895, 96.0928947368421]	0.87	0.86	0.9	1
7edc	4	0	0.6645785830146389	0.98128027	[0.8779703323419871, 0.8755567724962453]	[0.9796032483286375, 0.979329265271474]	[95.93835443037977, 95.85215189873418]	0.87	0.85	0.89	1
7edc	4	1	0.6580376651988777	0.98128027	[0.8581230366678025, 0.855204435093844]	[0.9766617855721542, 0.9762383138331018]	[95.304, 95.211125]	0.86	0.85	0.89	1
7edc	4	2	0.6644849719957296	0.98128027	[0.8799826578363308, 0.8782226859219601]	[0.9793413275715395, 0.9792262892897007]	[96.05850000000001, 95.98712500000002]	0.87	0.85	0.9	1
7edc	4	3	0.661885133817319	0.98128027	[0.8803346577068646, 0.8786027054944787]	[0.9800397891236997, 0.9799067750665925]	[96.00657894736841, 95.9382894736842]	0.86	0.85	0.89	1
7edc	4	4	0.6611437734583235	0.98128027	[0.8702485869316874, 0.8698442638363365]	[0.978664909671525, 0.9788931502408774]	[95.6695061728395, 95.62839506172838]	0.86	0.85	0.89	1
7edc	5	0	0.6633958383762929	0.98128027	[0.8885716360248278, 0.886226934227829]	[0.9803504594417394, 0.9800732159262829]	[96.36499999999998, 96.28115384615383]	0.87	0.86	0.9	1
7edc	5	1	0.6654990021413545	0.98128027	[0.880029849073905, 0.8774778690253284]	[0.9793643374190858, 0.9788798357525303]	[96.05846153846151, 95.98615384615384]	0.86	0.85	0.89	1
7edc	5	2	0.6647400711545406	0.98128027	[0.8775295067230539, 0.8753935146703843]	[0.9798478111125298, 0.9795530023594179]	[95.89375, 95.82262499999999]	0.87	0.86	0.9	1
7edc	5	3	0.668230617173599	0.98128027	[0.8861443317820864, 0.8839255474395424]	[0.9796775926305713, 0.9793314079734203]	[96.31612499999999, 96.24525]	0.87	0.86	0.9	1
7edc	5	4	0.6577206334274827	0.98128027	[0.8771225968893901, 0.8745926505572484]	[0.9786611010363099, 0.9784962064290902]	[95.99094594594594, 95.88864864864864]	0.87	0.86	0.9	1
7epq	1	0	0.5996631996753224	0.93172991	[0.47118334721244914, 0.4670771139619012]	[0.8379869495139208, 0.835947147741602]	[91.63000000000001, 91.63424242424242]	0.88	0.86	0.86	1
7epq	1	1	0.575340676723406	0.92420274	[0.4848533685255724, 0.498751060425387]	[0.8388065958533485, 0.8389789761955753]	[92.26213114754097, 92.96786885245903]	0.88	0.84	0.85	1
7epq	1	2	0.5791952132810455	0.92420274	[0.7056096297842241, 0.677885024337261]	[0.9133056770319001, 0.907027850819703]	[94.8107142857143, 94.215]	0.88	0.86	0.86	1
7epq	1	3	0.5736729730935906	0.92420274	[0.6978901899955403, 0.6958845086592175]	[0.9043823916414185, 0.9043184084732466]	[95.39603773584905, 95.31188679245284]	0.88	0.84	0.85	1
7epq	1	4	0.6011469021368415	0.93172991	[0.49150431051140653, 0.49276068133649764]	[0.8426226012720861, 0.8432933113041383]	[92.19066666666664, 92.18249999999999]	0.88	0.85	0.85	1
7epq	2	0	0.6016359622733993	0.9400192	[0.5732709890912474, 0.5723457041468402]	[0.8759477611573613, 0.8752611539462125]	[92.65419354838707, 92.68290322580644]	0.89	0.87	0.87	1
7epq	2	1	0.5620852574977612	0.91629946	[0.6904240134451566, 0.6909934067843019]	[0.9125279599902593, 0.9128756700448445]	[94.20931034482757, 94.19896551724138]	0.89	0.86	0.87	1
7epq	2	2	0.5657045692811725	0.92420274	[0.6618572633629342, 0.6574991154529072]	[0.9002452117462296, 0.8984799143290003]	[94.19724137931034, 94.18413793103448]	0.89	0.86	0.87	1
7epq	2	3	0.564436025265652	0.91629946	[0.7231859002647977, 0.7238750051335541]	[0.9244078856097627, 0.9249046137949178]	[94.45425925925929, 94.43425925925924]	0.89	0.86	0.87	1
7epq	2	4	0.5941697285698967	0.93172991	[0.5555099499139258, 0.5548181648809564]	[0.8695108545388013, 0.8691032261990395]	[92.48725806451613, 92.49725806451613]	0.89	0.87	0.87	1
7epq	3	0	0.5795122714079833	0.92420274	[0.5307876426163521, 0.5285053378697468]	[0.8633536546135657, 0.8617961376352379]	[91.93818181818183, 91.99166666666666]	0.89	0.87	0.87	1
7epq	3	1	0.6155103861403574	0.9400192	[0.4972183569064975, 0.49507550934284017]	[0.8512438827236276, 0.849926539222068]	[91.55000000000003, 91.58199999999998]	0.89	0.87	0.87	1
7epq	3	2	0.5980274417149725	0.93172991	[0.4975644002174195, 0.4945898298662087]	[0.8517026195338541, 0.8501915154122133]	[91.51838235294117, 91.52852941176471]	0.89	0.87	0.87	1
7epq	3	3	0.5892838277505837	0.93172991	[0.6563989656404986, 0.6570416479970714]	[0.9038145174633555, 0.903773190696159]	[93.57850000000003, 93.61183333333334]	0.89	0.86	0.87	1
7epq	3	4	0.570329708544745	0.92420274	[0.7978387602553326, 0.8015019506481775]	[0.9454295984596492, 0.9458100498192548]	[95.6616363636364, 95.7889090909091]	0.89	0.87	0.87	1
7epq	4	0	0.5894641278023586	0.93172991	[0.3730020665008941, 0.37221149818971005]	[0.8095902847046436, 0.8090242696827176]	[89.11526315789474, 89.12815789473684]	0.89	0.87	0.88	1
7epq	4	1	0.5977827900668422	0.93172991	[0.6610158362822509, 0.6844086593043219]	[0.9091366836995041, 0.9106233196274278]	[93.23816666666667, 94.13599999999998]	0.9	0.87	0.88	1
7epq	4	2	0.6019752211357327	0.9400192	[0.5920330589972853, 0.6163224365928307]	[0.8862330552849249, 0.888474429888509]	[92.45619047619049, 93.34825396825397]	0.89	0.87	0.88	1
7epq	4	3	0.6025432531149758	0.9400192	[0.5697310544278016, 0.5683047357915504]	[0.87683037378635, 0.8759562917037594]	[92.39290322580644, 92.41725806451615]	0.89	0.87	0.87	1
7epq	4	4	0.6014711142758212	0.93172991	[0.5255105821690478, 0.5065156054396901]	[0.8620852432239521, 0.8573909349437825]	[91.81276923076925, 91.36415384615384]	0.9	0.87	0.88	1
7epq	5	0	0.5645239536437996	0.91629946	[0.646193315475658, 0.6300698831772099]	[0.8856741615418592, 0.8784727040934219]	[95.02428571428572, 95.05250000000001]	0.87	0.83	0.84	1
7epq	5	1	0.6081173177542418	0.9400192	[0.5078677324889308, 0.508504212680045]	[0.8554114734538778, 0.855228052612349]	[91.64388059701494, 91.69567164179105]	0.89	0.87	0.87	1
7epq	5	2	0.6157316584044265	0.9400192	[0.46950611417364596, 0.4731876331979266]	[0.8407400230850364, 0.8414389627819834]	[91.24097222222223, 91.3601388888889]	0.89	0.87	0.87	1
7epq	5	3	0.6079830095866318	0.9400192	[0.4255235101095337, 0.4196775095597407]	[0.8214710347668219, 0.8187307499832939]	[90.93450704225351, 90.90295774647888]	0.88	0.85	0.86	1
7epq	5	4	0.5884232762740282	0.93172991	[0.7078102765329474, 0.7063905324431303]	[0.918890346250225, 0.9181862937111618]	[94.33283333333331, 94.34166666666667]	0.89	0.87	0.87	1
7erl	1	0	0.5382491209959326	0.90952562	[0.6405035428734336, 0.6389969006662275]	[0.8614034529100497, 0.8607376223459781]	[97.4316216216216, 97.43540540540539]	0.89	0.83	0.84	1
7erl	1	1	0.5345674725574427	0.90952562	[0.6438342943335356, 0.6446268213000749]	[0.8627815152207466, 0.8625329521836619]	[97.43384615384616, 97.49948717948719]	0.89	0.83	0.85	1
7erl	1	2	0.5604132065382433	0.91629946	[0.5494278533849818, 0.5516375867149698]	[0.8225887008316223, 0.8234944199078382]	[97.45243902439024, 97.45804878048781]	0.89	0.82	0.83	1
7erl	1	3	0.5506040273470072	0.91629946	[0.650561205196267, 0.6450906223954113]	[0.8651071053847841, 0.8627501004529002]	[97.48974358974361, 97.4969230769231]	0.89	0.83	0.84	1
7erl	1	4	0.5441603028887966	0.91629946	[0.6263134238569618, 0.6147641771648518]	[0.8552044581422187, 0.8502980609189162]	[97.45878048780487, 97.46414634146342]	0.89	0.83	0.84	1
7erl	2	0	0.5489705732280917	0.91629946	[0.7311101083484219, 0.727194989349424]	[0.8964765860084922, 0.8948244641569619]	[97.7621052631579, 97.76184210526317]	0.9	0.85	0.86	1
7erl	2	1	0.5537931257899295	0.91629946	[0.7249647799223368, 0.7273936348617768]	[0.8947046502729669, 0.8957098964805402]	[97.6720512820513, 97.67435897435895]	0.9	0.85	0.86	1
7erl	2	2	0.5430041310031015	0.91629946	[0.7316590011491894, 0.7254572731272991]	[0.8972646032143956, 0.8947060163680212]	[97.70153846153845, 97.6946153846154]	0.9	0.85	0.86	1
7erl	2	3	0.5400870058339546	0.90952562	[0.7995537869268254, 0.7971960746596829]	[0.9250133437586672, 0.9244239602902533]	[97.85230769230772, 97.80564102564104]	0.91	0.87	0.88	1
7erl	2	4	0.5596346153613831	0.91629946	[0.7328725085597384, 0.7288608373522792]	[0.8976934661766048, 0.8959234018179615]	[97.71076923076922, 97.71871794871795]	0.9	0.85	0.86	1
7erl	3	0	0.5478173489701513	0.91629946	[0.747681199321186, 0.7450054852067847]	[0.9040414133440234, 0.903227577750369]	[97.70410256410256, 97.66897435897435]	0.91	0.86	0.87	1
7erl	3	1	0.5431738023214703	0.91629946	[0.7531371537548579, 0.7567739596433815]	[0.9063908011502446, 0.9077511589518183]	[97.70153846153846, 97.72230769230767]	0.91	0.86	0.87	1
7erl	3	2	0.5424110148111756	0.91629946	[0.7659739581806488, 0.759074444110904]	[0.9120724839482263, 0.9090121230602947]	[97.6815, 97.6925]	0.91	0.86	0.87	1
7erl	3	3	0.5539612910729592	0.91629946	[0.7743962678336704, 0.770224839482494]	[0.915168577721563, 0.9132260794355344]	[97.73794871794873, 97.75358974358971]	0.91	0.86	0.87	1
7erl	3	4	0.5428660270112033	0.91629946	[0.7563879546992787, 0.754366808961163]	[0.9075283583533493, 0.9064977623727982]	[97.72853658536586, 97.74658536585366]	0.91	0.86	0.87	1
7erl	4	0	0.5632773636596261	0.91629946	[0.669905680485619, 0.6646057738248031]	[0.8719189814343509, 0.8697876983789129]	[97.63461538461539, 97.62487179487178]	0.9	0.84	0.85	1
7erl	4	1	0.5408800141100235	0.90952562	[0.7248804188105661, 0.7176534237457524]	[0.8953641974997626, 0.8923641203355488]	[97.5962162162162, 97.59054054054054]	0.9	0.85	0.86	1
7erl	4	2	0.5415048409772575	0.91629946	[0.6632774940612894, 0.6558193642150905]	[0.8695538142247516, 0.8664199757048812]	[97.58871794871794, 97.58999999999999]	0.9	0.84	0.85	1
7erl	4	3	0.5474073274116366	0.91629946	[0.6608583295974004, 0.6575958285080664]	[0.8681965441577703, 0.8668380319429299]	[97.62743589743589, 97.62666666666667]	0.9	0.84	0.85	1
7erl	4	4	0.562492101953883	0.91629946	[0.7276546774635244, 0.7301064796857276]	[0.896406640250147, 0.8974913310791341]	[97.61046511627907, 97.60534883720929]	0.9	0.85	0.86	1
7erl	5	0	0.5407786562781249	0.90952562	[0.7486057171827217, 0.7516042179672812]	[0.9055477510097218, 0.9067042124574809]	[97.58405405405406, 97.59729729729729]	0.9	0.85	0.86	1
7erl	5	1	0.5516634551942307	0.91629946	[0.7930966692533499, 0.7956091342903092]	[0.9244564662209352, 0.9255540987176898]	[97.613, 97.613]	0.91	0.87	0.88	1
7erl	5	2	0.5530030155087705	0.91629946	[0.7331163113579015, 0.7364255255885691]	[0.8981781690011206, 0.8995649114873511]	[97.66926829268293, 97.6709756097561]	0.91	0.86	0.87	1
7erl	5	3	0.5466915412199802	0.91629946	[0.711333653693639, 0.7097632697345936]	[0.8897189689202119, 0.8891417061965478]	[97.58846153846154, 97.57923076923078]	0.9	0.85	0.86	1
7erl	5	4	0.5411231446795213	0.90952562	[0.7655896887656878, 0.7642597654442821]	[0.9128224328913203, 0.9121623351545003]	[97.58358974358971, 97.59307692307691]	0.91	0.86	0.87	1
7eru	1	0	0.6460458315089825	0.96322524	[0.12553689688353337, 0.12326138778350387]	[0.6887337237378497, 0.6863914599301519]	[78.53, 78.38903743315508]	0.86	0.83	0.85	1
7eru	1	1	0.6539589901185364	0.96322524	[0.134277947047908, 0.13653429041808215]	[0.6947457984905323, 0.6951765530687855]	[79.34138121546961, 79.66220994475138]	0.86	0.83	0.85	1
7eru	1	2	0.6557504678823234	0.96322524	[0.15181496660636493, 0.14447575203135243]	[0.7115676121858404, 0.708268694489108]	[80.14011049723757, 79.4253591160221]	0.87	0.83	0.86	1
7eru	1	3	0.6526202359482652	0.96322524	[0.1570101569394295, 0.15498395021516137]	[0.7166699594197798, 0.7153815724562171]	[80.30262569832401, 80.16346368715082]	0.87	0.83	0.86	1
7eru	1	4	0.6366710846506375	0.96322524	[0.14565694161074252, 0.14356710586406046]	[0.7132364921901551, 0.7122654417369382]	[79.04936046511627, 78.84226744186046]	0.87	0.83	0.86	1
7eru	2	0	0.6698565954738024	0.98128027	[0.15694045299649423, 0.1569159598496991]	[0.7131138641071586, 0.7122583848807216]	[80.69333333333331, 80.7868253968254]	0.87	0.83	0.86	1
7eru	2	1	0.659653884074284	0.98128027	[0.18016163527791354, 0.17689731190852495]	[0.7312694047534962, 0.7293806076594259]	[81.66382513661202, 81.4773770491803]	0.87	0.84	0.86	1
7eru	2	2	0.6658995095589765	0.98128027	[0.1495776806140329, 0.1486020032405274]	[0.70911431917669, 0.707200593285537]	[80.09123711340206, 80.16396907216496]	0.87	0.84	0.86	1
7eru	2	3	0.654014095289193	0.96322524	[0.1880577322864405, 0.18522746618515987]	[0.7440331754414417, 0.7427693615422667]	[81.18169491525424, 80.9938418079096]	0.87	0.84	0.86	1
7eru	2	4	0.6645971752061126	0.98128027	[0.23762267962375067, 0.23728905388359958]	[0.7741653043193397, 0.7736702164668464]	[82.94222891566265, 82.96512048192773]	0.88	0.85	0.87	1
7eru	3	0	0.6609028475100767	0.98128027	[0.16125505792738146, 0.15825838512286863]	[0.71832559182826, 0.716771759231047]	[80.6991847826087, 80.46407608695652]	0.87	0.84	0.86	1
7eru	3	1	0.6658012829418717	0.98128027	[0.1815495673876914, 0.18294937675982553]	[0.7344693998360711, 0.7348434113464891]	[81.47415730337079, 81.59904494382022]	0.87	0.84	0.87	1
7eru	3	2	0.66322598194694	0.98128027	[0.1582684367465229, 0.15750596379108758]	[0.7166652706735405, 0.7164053398980015]	[80.47741935483872, 80.40112903225807]	0.87	0.84	0.86	1
7eru	3	3	0.6552778836398936	0.96322524	[0.16658517737959622, 0.17093773162323608]	[0.725438665867983, 0.7270949851681624]	[80.61224137931036, 80.98781609195403]	0.87	0.84	0.87	1
7eru	3	4	0.664689763274892	0.98128027	[0.16785304699972178, 0.16736189015816716]	[0.7246033763564308, 0.7244564320871023]	[80.86994623655914, 80.82263440860216]	0.87	0.84	0.86	1
7eru	4	0	0.6404592239876973	0.96322524	[0.2576132310223948, 0.2485275490938619]	[0.7881008715539081, 0.7860644337691756]	[83.19375838926175, 82.63993288590603]	0.87	0.84	0.87	1
7eru	4	1	0.6508847869596573	0.96322524	[0.20619734591250297, 0.19913370028823701]	[0.7556783961151639, 0.7524234719655503]	[81.89158536585366, 81.49713414634147]	0.87	0.84	0.86	1
7eru	4	2	0.6665186583506982	0.98128027	[0.1460914474739205, 0.14384352738828882]	[0.7034474599916027, 0.7019518515016571]	[80.21515624999999, 80.04317708333333]	0.87	0.84	0.86	1
7eru	4	3	0.6531992463031391	0.96322524	[0.15894166125685447, 0.14911321705412312]	[0.7167896713256598, 0.7126382004765593]	[80.55616666666666, 79.62727777777779]	0.87	0.83	0.86	1
7eru	4	4	0.6436640254022515	0.96322524	[0.1888268090803986, 0.1917068036902242]	[0.7499437539052276, 0.7504554492081074]	[80.62888198757764, 80.89683229813664]	0.87	0.84	0.86	1
7eru	5	0	0.6547027088629186	0.96322524	[0.17322012216992858, 0.17121890743299265]	[0.729662005193695, 0.7282302848461372]	[80.99011695906434, 80.89719298245615]	0.87	0.83	0.86	1
7eru	5	1	0.6490600412847309	0.96322524	[0.17790963823100864, 0.17431517847138414]	[0.7355192809688881, 0.7344841571183616]	[80.92041176470588, 80.59411764705882]	0.87	0.84	0.86	1
7eru	5	2	0.6576239665120237	0.98128027	[0.16022150463791818, 0.15837776891883248]	[0.7193738928749845, 0.7183932697167617]	[80.44144444444444, 80.29888888888888]	0.87	0.83	0.86	1
7eru	5	3	0.6516128126580194	0.96322524	[0.17017157490232018, 0.17186250442743423]	[0.7303772417025581, 0.7312256934916503]	[80.52678571428571, 80.64684523809522]	0.87	0.83	0.86	1
7eru	5	4	0.6550362114255738	0.96322524	[0.1574098820558993, 0.15611634681347974]	[0.718626571317652, 0.7181719252658479]	[80.13932960893855, 80.01039106145252]	0.87	0.83	0.86	1
7ets	1	0	0.4663361251360507	0.88570037	[0.25453960585666413, 0.253237760813505]	[0.8228259499376946, 0.8218263135733347]	[79.43645833333333, 79.42791666666666]	0.68	0.66	0.67	1
7ets	1	1	0.4642001429219598	0.88570037	[0.2538963791174001, 0.2509528687451721]	[0.8198393476950968, 0.8179669637216567]	[79.67380434782609, 79.61619565217391]	0.67	0.66	0.66	1
7ets	1	2	0.482348928457387	0.8919553	[0.24732256016288948, 0.24531718672194533]	[0.8106132186693914, 0.8090001054358099]	[80.03670212765957, 80.02776595744682]	0.68	0.66	0.67	1
7ets	1	3	0.463543835520724	0.88570037	[0.22092312911724493, 0.2145426980067167]	[0.7967511754989013, 0.7911545672884318]	[79.08123711340207, 79.03484536082475]	0.66	0.64	0.65	1
7ets	1	4	0.4981960988966821	0.90043139	[0.2665025646913398, 0.2633502141701287]	[0.8224910816577429, 0.8200519017171101]	[80.41539215686277, 80.40764705882353]	0.69	0.67	0.67	1
7ets	2	0	0.5016598394432323	0.90043139	[0.3489766213018858, 0.34691147837814157]	[0.8688280494535393, 0.8684558299006371]	[81.61135416666667, 81.520625]	0.71	0.7	0.71	1
7ets	2	1	0.5195557686457053	0.90043139	[0.38003945620667173, 0.3780741841271026]	[0.8797023983491268, 0.8787149029235305]	[82.41505154639175, 82.39567010309277]	0.72	0.72	0.72	1
7ets	2	2	0.5124211028481478	0.90043139	[0.36603619692730616, 0.36327396494289727]	[0.8752811476379325, 0.8740529132783091]	[82.02221052631579, 81.97536842105264]	0.72	0.71	0.71	1
7ets	2	3	0.5132583572584585	0.90043139	[0.35707233731321963, 0.35162948493125296]	[0.8701570376221961, 0.8675913652542193]	[81.97393617021275, 81.8886170212766]	0.71	0.71	0.71	1
7ets	2	4	0.4998475386997834	0.90043139	[0.33724290210260816, 0.33618723961510566]	[0.8626222634764316, 0.8616959154138023]	[81.47268817204301, 81.49408602150537]	0.71	0.7	0.71	1
7ets	3	0	0.5115064245361864	0.90043139	[0.38019257516101396, 0.377745691521305]	[0.8828003873111173, 0.8819407841313195]	[82.1345054945055, 82.0756043956044]	0.73	0.72	0.72	1
7ets	3	1	0.5058568650429638	0.90043139	[0.3717608668814109, 0.36902192892621294]	[0.8817557788990973, 0.8811681633151437]	[81.75054347826087, 81.64717391304349]	0.72	0.72	0.72	1
7ets	3	2	0.5296259846829687	0.90952562	[0.4022814005727495, 0.3988890373975648]	[0.888910070692641, 0.8880112858680748]	[82.79125, 82.68989583333334]	0.73	0.72	0.73	1
7ets	3	3	0.5394993463353925	0.90952562	[0.39677277660162125, 0.3895770258635154]	[0.8826685281059136, 0.8804958114461304]	[83.07375, 82.87833333333333]	0.73	0.73	0.73	1
7ets	3	4	0.4832371871655913	0.8919553	[0.32806307114209754, 0.3252015823546398]	[0.8647913590206929, 0.8636010840009638]	[80.69010204081634, 80.61857142857141]	0.7	0.7	0.7	1
7ets	4	0	0.5167345740575738	0.90043139	[0.36161480376079613, 0.3560449938949967]	[0.8688910030608049, 0.8666859933955503]	[82.36404494382022, 82.24056179775282]	0.72	0.7	0.71	1
7ets	4	1	0.5072820587489526	0.90043139	[0.3213712557280659, 0.31730629415003797]	[0.8517035137581039, 0.8494260528244715]	[81.49494736842104, 81.4453684210526]	0.71	0.69	0.7	1
7ets	4	2	0.4736878970927423	0.88570037	[0.25072564425566024, 0.24375050589327804]	[0.8146470912451891, 0.809328427394904]	[79.92195652173913, 79.86293478260869]	0.68	0.66	0.67	1
7ets	4	3	0.4883549755837925	0.8919553	[0.29450144205451795, 0.2940244626192426]	[0.8383874352723574, 0.8378417767091844]	[80.94652173913042, 80.96543478260868]	0.69	0.68	0.68	1
7ets	4	4	0.4857307453592356	0.8919553	[0.2832178827045421, 0.27962433394199854]	[0.8360442181152875, 0.833054878390539]	[80.36093749999999, 80.38458333333334]	0.69	0.68	0.68	1
7ets	5	0	0.6407791755668175	0.96322524	[0.741283205499723, 0.739322471131706]	[0.9604008333532034, 0.9603627150210623]	[91.69374999999998, 91.61270833333333]	0.86	0.86	0.86	1
